FECHA,DEPARTAMENTO,MUNICIPIO,EVENTO,FALLECIDOS,HERIDOS,FAMILIAS,VIVIENDAS DESTRUIDAS,HECTAREAS,RECURSOS EJECUTADOS,VALOR KIT DE ALIMENTO,VALOR MATERIALES DE CONSTRUCCION
2020-02-19 12:00:00,CUNDINAMARCA,SOACHA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,FOMEQUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,EL COLEGIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,CAPARRAPI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-19 12:00:00,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40.0,0.0,0.0,0.0
2020-02-19 12:00:00,ANTIOQUIA,BELLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-02-19 12:00:00,BOLIVAR,SAN JUAN NEPOMUCENO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-19 12:00:00,ANTIOQUIA,RIONEGRO,COLAPSO ESTRUCTURAL,2,1,0,0,0.0,0.0,0.0,0.0
2020-02-19 12:00:00,VICHADA,LA PRIMAVERA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-19 12:00:00,BOYACA,SOCOTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-18 12:00:00,CAUCA,PAEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-18 12:00:00,MAGDALENA,GUAMAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0
2020-02-18 12:00:00,CUNDINAMARCA,TENJO,ACCIDENTE TRANSPORTE TERRESTRE,0,15,0,0,0.0,0.0,0.0,0.0
2020-02-20 12:00:00,ANTIOQUIA,MEDELLIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-20 12:00:00,META,PUERTO LOPEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,GRANADA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,NILO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,160.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,NIMAIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0
2020-02-20 12:00:00,META,PUERTO LOPEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-20 12:00:00,META,PUERTO CONCORDIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0
2020-02-18 12:00:00,CASANARE,HATO COROZAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1500.0,0.0,0.0,0.0
2020-02-20 12:00:00,CUNDINAMARCA,EL PEÑON,VENDAVAL,0,0,45,0,0.0,0.0,0.0,0.0
2020-02-20 12:00:00,META,VILLAVICENCIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-03 12:00:00,BOYACA,ALMEIDA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-11 12:00:00,BOYACA,ALMEIDA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-02-11 12:00:00,BOYACA,AQUITANIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-17 12:00:00,BOYACA,BELEN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-07 12:00:00,BOYACA,GARAGOA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-18 12:00:00,BOYACA,LABRANZAGRANDE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-04 12:00:00,BOYACA,MONGUA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-04 12:00:00,BOYACA,MONGUA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-04 12:00:00,BOYACA,MONGUA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-17 12:00:00,BOYACA,MOTAVITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-18 12:00:00,BOYACA,PAIPA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-16 12:00:00,BOYACA,SAN JOSE DE PARE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-05 12:00:00,BOYACA,SOGAMOSO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-19 12:00:00,BOYACA,SOTAQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-18 12:00:00,BOYACA,TOCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-20 12:00:00,ANTIOQUIA,SAN JUAN DE URABA,SEQUIA,0,0,0,0,0.0,37724150000.0,0.0,22800000.0
2020-02-20 12:00:00,SANTANDER,RIONEGRO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-01-16 12:00:00,CASANARE,PORE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-07 12:00:00,CASANARE,PORE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-09 12:00:00,CASANARE,PORE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0
2020-02-18 12:00:00,CASANARE,MONTERREY,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-19 12:00:00,CUNDINAMARCA,SAN BERNARDO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-20 12:00:00,CASANARE,MONTERREY,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,81.0,0.0,0.0,0.0
2020-02-20 12:00:00,CUNDINAMARCA,EL PEÑON,VENDAVAL,0,1,50,0,0.0,0.0,0.0,0.0
2020-02-20 12:00:00,CUNDINAMARCA,VENECIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-21 12:00:00,ANTIOQUIA,URRAO,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,FACATATIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-21 12:00:00,TOLIMA,CARMEN DE APICALA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-02-21 12:00:00,BOYACA,SIACHOQUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,500.0,0.0,0.0,0.0
2020-02-21 12:00:00,TOLIMA,VILLAHERMOSA,TEMPORAL,0,0,47,1,0.0,0.0,0.0,0.0
2020-02-17 12:00:00,BOYACA,TUNJA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-19 12:00:00,ANTIOQUIA,SAN RAFAEL,INCENDIO ESTRUCTURAL,0,0,1,1,0.0,0.0,0.0,0.0
2020-02-19 12:00:00,BOYACA,TOGUI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-19 12:00:00,BOYACA,TUNJA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-20 12:00:00,BOYACA,CHITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-20 12:00:00,BOYACA,CIENEGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-20 12:00:00,BOYACA,PAIPA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-20 12:00:00,BOYACA,SUTATENZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-20 12:00:00,CASANARE,HATO COROZAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4000.0,0.0,0.0,0.0
2020-02-21 12:00:00,BOYACA,AQUITANIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,13.0,0.0,0.0,0.0
2020-02-21 12:00:00,CAUCA,ALMAGUER,AVENIDA TORRENCIAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,GUAYABETAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,NIMAIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,NOCAIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,PARATEBUENO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-02-22 12:00:00,ANTIOQUIA,ANDES,COLAPSO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,ANTIOQUIA,SAN CARLOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,CUNDINAMARCA,NOCAIMA,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,META,LA MACARENA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-07-14 12:00:00,SUCRE,CAIMITO,TEMPORAL,0,0,40,0,0.0,0.0,0.0,0.0
2020-09-06 12:00:00,SUCRE,CAIMITO,TEMPORAL,0,0,25,0,0.0,0.0,0.0,0.0
2020-09-30 12:00:00,SUCRE,CAIMITO,INUNDACION,0,0,1,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,META,CABUYARO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,220.0,0.0,0.0,0.0
2020-02-22 12:00:00,QUINDIO,LA TEBAIDA,INCENDIO ESTRUCTURAL,0,1,3,0,0.0,0.0,0.0,0.0
2020-02-21 12:00:00,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-21 12:00:00,TOLIMA,VENADILLO,TEMPORAL,0,0,3,0,0.0,0.0,0.0,0.0
2020-06-18 12:00:00,SUCRE,COLOSO,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2020-08-12 12:00:00,SUCRE,COROZAL,MOVIMIENTO EN MASA,0,0,5,0,0.0,0.0,0.0,0.0
2020-11-17 12:00:00,SUCRE,COROZAL,INUNDACION,0,0,800,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,CUNDINAMARCA,UBATE,ACCIDENTE MINERO,2,0,0,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,CUNDINAMARCA,VIOTA,CRECIENTE SUBITA,1,0,0,0,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,META,CUMARAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7.0,0.0,0.0,0.0
2020-02-22 12:00:00,CORDOBA,CERETE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-02-22 12:00:00,TOLIMA,ROVIRA,TEMPORAL,0,0,1,1,0.0,0.0,0.0,0.0
2020-02-22 12:00:00,BOLIVAR,EL CARMEN DE BOLIVAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-02-23 12:00:00,META,SAN MARTIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40.0,0.0,0.0,0.0
2020-02-23 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,252.0,0.0,0.0,0.0
2020-02-23 12:00:00,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-22 12:00:00,CUNDINAMARCA,SAN JUAN DE RIO SECO,INCENDIO DE COBERTURA VEGETAL,1,0,0,0,0.0,0.0,0.0,0.0
2020-01-20 12:00:00,BOLIVAR,PINILLOS,SEQUIA,0,0,0,0,0.0,32064252266.0,0.0,0.0
2020-02-24 12:00:00,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0
2020-02-24 12:00:00,RISARALDA,DOSQUEBRADAS,TEMPORAL,0,0,1,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,VICHADA,LA PRIMAVERA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,400.0,0.0,0.0,0.0
2020-02-12 12:00:00,NARIÑO,GUACHUCAL,HELADA,0,0,420,0,756.0,0.0,0.0,0.0
2020-02-25 12:00:00,CUNDINAMARCA,LA CALERA,TEMPORAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,ANTIOQUIA,ANGOSTURA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-25 12:00:00,SANTANDER,GUEPSA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0
2020-02-25 12:00:00,SANTANDER,COROMORO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0
2020-02-21 12:00:00,CUNDINAMARCA,VIOTA,TEMPORAL,0,0,18,2,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,CUNDINAMARCA,GACHANCIPA,TEMPORAL,0,0,4,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,CALDAS,CHINCHINA,MOVIMIENTO EN MASA,3,0,0,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-02-25 12:00:00,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40.0,0.0,0.0,0.0
2020-02-25 12:00:00,CASANARE,NUNCHIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-26 12:00:00,SANTANDER,PIEDECUESTA,AVENIDA TORRENCIAL,4,11,452,0,0.0,28755365120.0,5850000000.0,28003651.0
2020-02-26 12:00:00,TOLIMA,PLANADAS,AVENIDA TORRENCIAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-26 12:00:00,CUNDINAMARCA,SOACHA,MOVIMIENTO EN MASA,0,0,4,0,0.0,0.0,0.0,0.0
2020-02-26 12:00:00,NORTE DE SANTANDER,SILOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2020-02-26 12:00:00,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,600.0,0.0,0.0,0.0
2020-02-25 12:00:00,CUNDINAMARCA,GUADUAS,TORMENTA ELECTRICA,0,9,0,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,ANTIOQUIA,ZARAGOZA,ACCIDENTE TRANSPORTE TERRESTRE,0,1,1,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,ANTIOQUIA,CONCORDIA,VENDAVAL,0,0,2,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,ANTIOQUIA,REMEDIOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,9.0,0.0,0.0,0.0
2020-02-25 12:00:00,ANTIOQUIA,NECHI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-02-26 12:00:00,META,PUERTO LOPEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300.0,0.0,0.0,0.0
2020-02-26 12:00:00,META,FUENTE DE ORO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0
2020-02-27 12:00:00,CUNDINAMARCA,BOJACA,ACCIDENTE TRANSPORTE AEREO,3,2,0,0,0.0,0.0,0.0,0.0
2020-02-02 12:00:00,HUILA,ALGECIRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0
2020-02-13 12:00:00,HUILA,ALGECIRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-02-13 12:00:00,HUILA,ALGECIRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-27 12:00:00,CHOCO,CARMEN DEL DARIEN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,60.0,0.0,0.0,0.0
2020-02-27 12:00:00,META,VISTAHERMOSA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,14.0,0.0,0.0,0.0
2020-02-27 12:00:00,META,PUERTO LOPEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-26 12:00:00,TOLIMA,ORTEGA,VENDAVAL,0,0,7,0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,CUNDINAMARCA,VIOTA,VENDAVAL,0,0,16,2,0.0,0.0,0.0,0.0
2020-02-27 12:00:00,CUNDINAMARCA,SOACHA,INCENDIO ESTRUCTURAL,0,0,3,3,0.0,0.0,0.0,0.0
2020-02-04 12:00:00,RISARALDA,BELEN DE UMBRIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12.0,0.0,0.0,0.0
2020-02-05 12:00:00,RISARALDA,MISTRATO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-08 12:00:00,RISARALDA,MISTRATO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-27 12:00:00,TOLIMA,ALPUJARRA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-26 12:00:00,MAGDALENA,ARIGUANI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7.0,0.0,0.0,0.0
2020-02-27 12:00:00,NORTE DE SANTANDER,PAMPLONA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-02-12 12:00:00,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,11.0,0.0,0.0,0.0
2020-02-13 12:00:00,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-14 12:00:00,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0
2020-02-15 12:00:00,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-15 12:00:00,HUILA,BARAYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-07 12:00:00,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-11 12:00:00,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-13 12:00:00,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-19 12:00:00,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-10 12:00:00,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-15 12:00:00,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-27 12:00:00,CASANARE,NUNCHIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,26.0,0.0,0.0,0.0
2020-02-13 12:00:00,HUILA,ISNOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-15 12:00:00,HUILA,ISNOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-18 12:00:00,HUILA,ISNOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0
2020-02-15 12:00:00,HUILA,LA PLATA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2020-02-14 12:00:00,HUILA,NATAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-02-17 12:00:00,HUILA,NATAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-18 12:00:00,HUILA,NATAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-14 12:00:00,ANTIOQUIA,SANTA ROSA DE OSOS,HELADA,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-28 12:00:00,NORTE DE SANTANDER,EL CARMEN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0
2020-02-12 12:00:00,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-11 12:00:00,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-28 12:00:00,ANTIOQUIA,URAMITA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-11 12:00:00,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2020-02-09 12:00:00,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-08 12:00:00,HUILA,NEIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-27 12:00:00,CUNDINAMARCA,CHOCONTA,INUNDACION,0,0,6,0,0.0,0.0,0.0,0.0
2020-02-26 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-28 12:00:00,NORTE DE SANTANDER,CACOTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-27 12:00:00,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-28 12:00:00,CORDOBA,CERETE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,95.0,0.0,0.0,0.0
2020-02-28 12:00:00,SANTANDER,SUAITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7.0,0.0,0.0,0.0
2020-02-28 12:00:00,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-28 12:00:00,CASANARE,RECETOR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2020-02-28 12:00:00,VICHADA,CUMARIBO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-29 12:00:00,NARIÑO,IPIALES,MOVIMIENTO EN MASA,1,0,0,0,0.0,0.0,0.0,0.0
2020-02-29 12:00:00,CUNDINAMARCA,UBALA,INCENDIO DE COBERTURA VEGETAL,0,5,0,0,70.0,0.0,0.0,0.0
2020-02-27 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-29 12:00:00,CUNDINAMARCA,CHOACHI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-29 12:00:00,CUNDINAMARCA,FOMEQUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0
2020-02-29 12:00:00,CUNDINAMARCA,LA CALERA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2020-02-29 12:00:00,NORTE DE SANTANDER,ABREGO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-02-29 12:00:00,TOLIMA,COELLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2020-03-01 12:00:00,RISARALDA,PEREIRA,TEMPORAL,0,0,95,0,0.0,0.0,0.0,0.0
2020-02-27 12:00:00,META,VISTAHERMOSA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2020-02-28 12:00:00,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0
2020-03-01 12:00:00,CUNDINAMARCA,QUETAME,INCENDIO DE COBERTURA VEGETAL,1,5,1,0,150.0,0.0,0.0,0.0
2020-03-01 12:00:00,VICHADA,LA PRIMAVERA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-03-02 12:00:00,MAGDALENA,CIENAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0
2020-03-02 12:00:00,CESAR,LA PAZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2020-03-02 12:00:00,CESAR,PUEBLO BELLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1126.0,0.0,0.0,0.0
2020-03-02 12:00:00,CESAR,SAN MARTIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2020-03-02 12:00:00,BOLIVAR,NOROSI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300.0,0.0,0.0,0.0
2020-03-02 12:00:00,BOLIVAR,SAN JUAN NEPOMUCENO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2020-03-02 12:00:00,CASANARE,TRINIDAD,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,27.0,0.0,0.0,0.0
2020-02-27 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,497.0,0.0,0.0,0.0
2020-02-27 12:00:00,BOYACA,TIBANA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0
2020-02-29 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0
2020-03-02 12:00:00,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0
